neutropenic fever,bone marrow
neutropenia,bone marrow
fever,unspecified
uncomfortable,unspecified
tachycardia,heart
pancytopenia,bone marrow
consolidation,lungs
fullness,spine
left leg weakness,spine
left lower extremity abnormal temperature sensation,spine
urinary retention,bladder
increased,spine
abnormal epidural enhancement,spine
ischemia,brain
embolic,unspecified
tremors,unspecified
micrographia hypophonia,unspecified
fatigue,unspecified
nausea,unspecified
nausea dizziness sedation increased urinary frequency,unspecified
polyuria,kidneys
leg cramps,legs
hypertension,unspecified
tumor,unspecified
mass,duodenum
invading,unspecified
ductal dilatation,pancreas
heterotopic pancreas,pancreas
malignant features,unspecified
enlargement,unspecified
invasion,pancreas
abdominal pain,pelvis
hemodynamic instability hypotension,unspecified
tachycardia,unspecified
pelvic instability,pelvis
small liver laceration,liver
pelvic fracture,pelvis
laceration,bladder
injury,bladder
electrolyte imbalance,unspecified
anaemia,unspecified
external fixation,unspecified
intraperitoneal fluid,peritoneum
contrast extravasation,bladder
intraperitoneal drain,peritoneum
clinical deterioration,unspecified
absorption distension,abdomen
guarding,abdomen
sepsis,unspecified
disoriented,unspecified
urethral injury,urethra
urethral extravasation,unspecified
voiding difficulties,unspecified
right upper quadrant pain,unspecified
vomiting,unspecified
right upper quadrant abdominal pain,liver
jaundice,liver
urine color,kidneys
weight loss,unspecified
abdominal mass,liver
thick wall,gallbladder
mass,gallbladder
hepatic lesions,liver
enlarged lymph nodes,lymph nodes
gallbladder mass,gallbladder
pulmonary nodules,lungs
significance,unspecified
em rash,unspecified
symptoms,musculoskeletal
headaches,unspecified
pain,right hip
mass,right psoas muscle
mass,gluteal muscles
mass,ilacic bone
pulmonary nodules,unspecified
pelvic mass,unspecified
weakness,unspecified
fever,unspecified
right hemiparesis,unspecified
right facial palsy,unspecified
dysarthria,unspecified
lesions,brain
mass,neck
abnormalities,unspecified
abnormality,parotid gland
thrombosed retromandibular facial vein,unspecified
enhancement,right parotid gland
parotid mass,parotid gland
neoplasm,parotid gland
parotid tumor,parotid gland
mass,unspecified
chest pain,unspecified
abnormality,unspecified
bradycardia,heart
anomaly,heart
q wave,heart
hypertrophy,heart
detectable gradients,unspecified
defect,heart
syncope,unspecified
headaches,unspecified
headache,unspecified
weakness,brain
lesions,brain
bradykinesia parkinsonian,brain
postural instability,brain
pathogenic,unspecified
protein,unspecified
restrictions,brain
visual disturbance,eyes
dementia,brain
akinetic mutism,brain
focal uptake,brain
high uptake,brain
able to,unspecified
drinking problems,unspecified
binge drinking,unspecified
general withdrawal,unspecified
symptom1,thorat
value1,unspecified
symptom2,pain
value2,shoulder
symptom3,pain
value3,arm
symptom4,muscle weakness
value4,facial muscles
symptom5,dysphagia
value5,unspecified
symptom6,asymmetry
value6,facial muscles
symptom7,weakness
value7,facial muscles
symptom8,force
value8,right arm
symptom9,elbow flexion
value9,elbow
symptom10,wrist flexion
value10,wrist
symptom11,flexor digitrum
value11,finger
symptom12,gag
value12,throat
symptom13,leukocytosis
value13,blood
symptom14,unspecified
value14,nervous system
migraine,unspecified
depression,unspecified
memory loss,unspecified
paresthesia,"hands, feet"
pain,"shoulder, arms, finger"
blurred vision,unspecified
slurred speech,unspecified
imbalance,unspecified
stroke,unspecified
migraine headaches,unspecified
signal abnormality,medulla
degenerative changes,cervical spine
left foraminal stenosis,cervical spine
denervation of,right-hand muscles
ms,unspecified
symptomatic,unspecified
sickle cell,unspecified
blood cells,unspecified
anemia,unspecified
weakness,right hand
right hand weakness difficulty brushing teeth,left hand
hair,unspecified
thick head nasal voice ptosis diplopia dysphagia,unspecified
difficulty masticating and articulating,unspecified
thymic hyperplasia,thymus
symptoms,unspecified
fatigue dysphagia,unspecified
diplopia,eyes
difficulty,unspecified
effort,unspecified
dysphagia dyspnea,lungs
ul fatigue,unspecified
teeth,mouth
loss,unspecified
hand dexterity difficulty,hands
bulbar symptoms,brain
dysphagia,mouth
nasal voice,mouth
ocular symptoms ptosis diplopia,eyes
changes,unspecified
right hand weakness,unspecified
knee extensors,legs
slurred speech,brain
hyperlipidemia,unspecified
hypertension,unspecified
altered mental status,brain
confused,brainless
edema,brain
junction,brain
mass,lung
nodules,lung
nodules,pleura
stenosis,bronchus
abnormalities,bronchus
brain metastases,brain
migraines,unspecified
positional vertigo,unspecified
numbness,face
tingling,face
nausea,unspecified
stroke,brain
abnormalities,brain
neck pain,neck
stiffness,neck
fever,unspecified
headache,unspecified
photophobia,unspecified
convulsion,unspecified
vomiting,unspecified
neck spasm,neck
neck flexion,neck
neck pain syndrome,neck
mass effect,spine
ischemic attacks,unspecified
deteriorating vision,eyes
loss of vision,eyes
tentacles,unspecified
hallucinations,brain
visual hallucinations,brain
hypertension,unspecified
scalp lesions,scalp
extension,osseous
lesion,scalp
pleural,effusion
arterial hypertension,unspecified
peptic ulcer,gastrectomy
stroke,brain
dysarthria,brain
dyspnoea,lung
tachyarrhythmia,heart
fever,unspecified
cough,respiratory
chest pain,chest
macrocytic anaemia,blood
inflammatory response,unspecified
atrial fibrillation,heart
thickening,pleura
mediastinal lymph node involvement,lymph nodes
compressive atelectasis,lung
liquid,pleural fluid
inflammatory pattern,unspecified
neoplastic cells,unspecified
lymphoid,lymph nodes
improvement,unspecified
for oxygen,lungs
defecation,unspecified
watery stools,unspecified
left lower abdominal pain,abdomen
symptoms,unspecified
lower abdominal mass,abdomen
tumor,colon
wall thickening,colon
infiltration,ileum
gastrointestinal bleeding,colon
hyperadrenocorticism,unspecified
insufficiency symptoms,unspecified
perforation,colon
peritoneal fluid accumulation,pelvis
lesion,ascending colon
postoperative,unspecified
ulcers,stomach
metastasis,lymph node
symptom,headache
organ,unspecified
symptom,confusion
organ,unspecified
symptom,periventricular occipitotemporal mass
organ,brain
crawl,unspecified
stand unassisted,unspecified
not walk,unspecified
muscle weakness,lower extremities
tendon reflexes,lower limbs
rightward eye deviation,eyes
wave,unspecified
motor symptoms,unspecified
slow,unspecified
epileptic seizure,brain
seizures,brain
paresis,all four limbs
muscle,all four limbs
stiffness,all four limbs
ankle clonus,ankles
babinski signs,unspecified
truncal ataxia,truncus
intention tremor,unspecified
speech impairment,speech
delay,unspecified
abdominal distension,abdomen
pain,abdomen
flatus,colon
fevers chills nausea vomiting headache visual changes,unspecified
urination constipation melena,kidneys
tender,abdomen
dull to,abdomen
fluid collection,abdomen
septations,abdomen
abdominal pseudocyst,abdomen
symptom,shortness of breath
organ,trachea
symptom,tracheal stenosis
organ,trachea
symptom,wheezing
organ,trachea
symptom,dysphagia
organ,esophagus
symptom,shortness of breath
organ,unspecified
back pain,chronic back
pain,flank
pain,right flank
fever chills,unspecified
other symptoms,unspecified
distress,unspecified
febrile,unspecified
swelling,flank
tenderness,flank
crepitus,flank
inflammation,blood
air interference,ultrasonography
feces,subcutaneous compartment
pus,subcutaneous compartment
diverticulum,sigmoid colon
fistulizing,aponeurosis
abscess,subcutaneous compartment
enteroparietal fistula,sigmoid colon
diverticulosis,sigmoid colon
necrotic tissues,subcutaneous tissue
colon fistula,sigmoid colon
adhesions,sigmoid colon
inflammation,sigmoid colon
m,unspecified
c,unspecified
irritability,unspecified
emotional lability,unspecified
responsive,unspecified
emotional stress,unspecified
movement disorder,brain
frights,unspecified
muscle rigidity,muscle
convulsive fits,brain
fever,brain
instructions,unspecified
dyskinesias,nervous
blinking movements,eye
catatonic postures,unspecified
sounds,ear
major tremors,muscle
insomnia,unspecified
psychomotor agitation,unspecified
agitation,brain
catatonic states,unspecified
hypertension,kidney
fever,body
pleocytosis,unspecified
headache,unspecified
forgetfulness,brain
slurred speech,brain
weakness,legs
lower extremity paraplegia,legs
edema,brain
hemorrhage,brain
painful penile erection,penis
leukocytosis,blood
none,unspecified
shunt,penis
priapism,penis
erection,penis
gait imbalance,unspecified
slurred speech,brain
hypertension,unspecified
truncal ataxia,unspecified
dysarthria,brain
enhancement,brain
white matter changes,brain
constitutional symptoms,unspecified
headache,right orbital region
headache,auricular area
right sided rhinorrhea,nasal
tearing,eye
nausea,unspecified
vomiting,unspecified
headache,right orbital region
headache,unspecified
uninterrupted sleep,unspecified
sleep apnoea,unspecified
other sleep disorders,unspecified
migraines,unspecified
headaches seizures neuralgias,unspecified
pain,unspecified
right upper arm weakness,arm
winged scapula amyotrophy,scapula
hypoesthesia,deltoid
fibrillation,unspecified
abnormalities,arm
b,unspecified
ipf,lungs
healthy,unspecified
neck mass,neck
night sweats,unspecified
weight loss,unspecified
dry crackles,lungs
splenomegaly,liver
general anesthesia,unspecified
b cells,blood
tumor,neck
dry coughing,lungs
shortness of breath,lungs
bronchial wall thickening,lungs
ground glass opacities,lungs
hypertension,unspecified
shadow,lunge
inflammatory nodule,lunge
right lower lobe enlarged,lunge
adhesion,lung
complications,unspecified
postoperative complications,unspecified
recurrence,unspecified
headache,unspecified
visual complaints,unspecified
leg ulceration,legs
diplopia,eyes
left eyelid ptosis,eyes
proptosis,orbit
amaurosis,eyes
pachymeningeal thickening,brain
hypointense,brain
pseudomonas aeruginosa,blood
fevers chills,unspecified
cough,unspecified
enlarged mediastinal lymph nodes,lymph nodes
lung nodule,lung
and left lower extremity weakness,lower extremity
complications,unspecified
bloating,unspecified
nausea,unspecified
fatigue,unspecified
abdominal pain,unspecified
severe bloating,unspecified
abdominal pain,unspecified
diplopia,unspecified
esotropia,SO muscles
extorsion,SO muscles
depression,SO muscles
adduction,lids
hyperfunction,IO muscles
muscle hypofunction,SO muscles
diplopia,unspecified
symptom,headache
organ,unspecified
symptom,right eye peripheral vision loss
organ,eye
symptom,lesion
organ,brain
symptom,enhancement
organ,unspecified
neck mass,neck
metastases,liver
serosal invasion,ileum
necrosis,unspecified
involvement,aorto-caval node
liver metastases,liver
otorhinolaryngological symptoms,unspecified
painless mass,submandibular triangle
mucosal masses,upper aerodigestive tract
lesions,upper aerodigestive tract
malignant cells,submandibular gland
left submandibular gland enlargement,submandibular gland
cervical lymphadenopathy,cervix
neck tumor,neck
left hemiparesis,brain
loss of vision,eye
bruit,carotid
facial droop,brain
hypodense,brain
sinus rhythm,heart
left ventricular hypertrophy,heart
dysphagia,pharynx
calcified plaque,carotid
irreversible IX damage,brain
stroke,brain
right leg weakness numbness,unspecified
urinary retention,bladder
back pain,back
right leg weakness,leg
bilateral,unspecified
sensory loss,leg
sleepalone,unspecified
paralyzed,unspecified
hallucinated voices,unspecified
visions,unspecified
fear,unspecified
ashamed,unspecified
loss of vision,eye
events,unspecified
in vision,unspecified
vision loss,eye
nerve palsies,unspecified
defects,unspecified
retinal detachment,eye
lesion,eye
restriction,unspecified
fibrillation,unspecified
stenosis,unspecified
occlusion,unspecified
chest pain,heart
diaphoretic,skin
unresponsive,brain
right facial droop,brain
inattention,brain
weakness,brain
air,brain
air,jugular vein
neck mass,neck
mechanical pain,neck
hypertension,unspecified
hyperlipidemia,unspecified
restless,unspecified
raynaud s phenomenon,hands
pigmentation,hands
joint swelling,unspecified
skin dryness,unspecified
scars,fingertips
abnormalities,nail-fold capillaries
hemorrhages,nail-fold capillaries
matted telangiectasia,palms
friction rubs,unspecified
restrictive process,lungs
mass,right side of neck
neck trauma,neck
hoarseness,throat
pain,neck
encroachment,transverse foramen
malignancy,unspecified
tumoral calcinosis,right C3-C4 facet joint
hypermetabolic activity,mass
tick bite,unspecified
engorged,tick
mass,skin
fever,body
headache,brain
nausea,gastrointestinal
neck stiffness,neck
vomiting,gastrointestinal
abnormality,brain
short stature,height
frontal bossing,head
midfacial hypoplasia,face
dysmorphic features,body
short stature,height
short stature,height
anterior pituitary hypoplasia,pituitary
coughing whistling sounds\,unspecified
dyspnea,unspecified
wheezing,lungs
dyspnea,unspecified
pain,thoracic
symptoms,multiple
holosystolic murmur,heart
thrill,heart
gallop rhythm,heart
tachycardia,heart
myocardial,heart
hypertension,unspecified
motility,heart
apical akinesia,heart
systolic displacement,tricuspid annulus
grade ii diastolic dysfunction,heart
continuity,unspecified
complication,heart
compromise,right ventricle
decompensated,heart
lesions,coronary artery
epileptic seizures,unspecified
developed insomnia,unspecified
auditory hallucinations,unspecified
delusions,unspecified
catatonic stupor autistic state,unspecified
deterioration of social functioning,unspecified
psychiatric symptoms,unspecified
abnormal,brain
headaches,unspecified
vision loss,eyes
blindness,eyes
loss of direct and light reflexes,eyes
neurologic deficits,brain
abnormalities,unspecified
mass,brain
edema,brain
enhancement,brain
mass,brain
shift compression,brain
effacement,brain
essential,hypertension
retinal pigmentary changes,eye
chorioretinal degeneration,eye
vascular attenuation,eye
optic nerve pallor,eye
foveal contour,eye
thickness,eye
chorioretinal atrophy,eye
field constriction,eye
cerebral atrophy,brain
periventricular white matter changes,brain
fever,unspecified
malaise,unspecified
arthralgia,unspecified
epistaxis,mucous membranes
gingival bleeding,mucous membranes
hematuria,kidneys
hematemesis,unspecified
melena,unspecified
rash,skin
mucous membrane hemorrhage,mucous membranes
right upper limb weakness,unspecified
paresthesia,unspecified
tias,unspecified
neurological deficits,unspecified
functional deficits,knee
traumatic rupture,patellar tendon
hemarthrosis,knee
pain,knee
fracture,patella
fibrous,tissue
hematoma,hematoma
fever,unspecified
cough,unspecified
symptom onset,unspecified
failure,unspecified
muscle weakness,muscles
atrophy,muscles
vertigo,unspecified
walking difficulties,unspecified
dysarthria,unspecified
nausea,unspecified
vomiting,unspecified
left wrist pain,wrist
tenderness,wrist
swelling,wrist
volar dislocation,wrist
deformity,wrist
articulating,wrist
reduction,scaphoid
right gluteal mass,gluteal
left lower lobe lung nodule,lung
nodule,lung
nodule,lung
pulmonary nodules,lung
slow,unspecified
asymptomatic,unspecified
symptoms,unspecified
organ,thyroid
symptom,fatigue
organ,unspecified
symptom,night sweats
organ,unspecified
symptom,joint pain
organ,joints
symptom,swollen glands
organ,lymph nodes
symptom,neck pain
organ,neck
symptom,stiffness
organ,muscles
symptom,headaches
organ,brain
symptom,palpitations
organ,heart
symptom,shortness of breath
organ,lungs
symptom,anxiety
organ,brain
symptom,depression
organ,brain
symptom,insomnia
organ,brain
symptom,hypertension
organ,blood vessels
symptom,hyperthyroidism
organ,thyroid
symptom,constipation
organ,gastrointestinal
symptom,chest pain
organ,heart
symptom,rib soreness
organ,ribs
symptom,myalgias
organ,muscles
symptom,migraines
organ,brain
symptom,tingling numbness
organ,nerves
symptom,burning sensations
organ,nerves
symptom,stiffness
organ,back
symptom,blurry vision
organ,eyes
symptom,tinnitus
organ,ears
symptom,increased motion sickness
organ,stomach
symptom,dizziness
organ,inner ear
symptom,tremors
organ,brain
symptom,memory loss
organ,brain
symptom,forgetfulness
organ,brain
symptom,disorientation
organ,brain
symptom,difficulty with speech
organ,brain
symptom,mood swings
organ,brain
symptom,weight gain
organ,body
symptom,hyperinsulinemia
organ,pancreas
symptom,hyperuricemia
organ,kidneys
symptom,fatty liver
organ,liver
symptom,fatigue
organ,unspecified
symptom,musculoskeletal pain
organ,joints
symptom,cognitive problems
organ,brain
symptom,herxheimer reactions
organ,brain
symptom,brain fog
organ,brain
symptom,neck pain
organ,neck
symptom,allergy symptoms
organ,skin
symptom,swollen lips
organ,skin
symptoms,fleas
value,unspecified
symptoms,ticks
value,unspecified
symptoms,lice
value,unspecified
symptoms,muscle fasciculations
value,muscles
symptoms,seizures
value,brain
symptoms,lesions
value,brain
symptoms,photophobia
value,eyes
symptoms,fainting episode
value,brain
foetal movements,unspecified
premature rupture,unspecified
muscular hypotonia weak cry sleepiness poor,muscle
tendon reflexes,nerve
abnormalities,thyroid
thermoregulation,thyroid
feeding problems,gastrointestinal
poor,unspecified
hypotonia,muscle
psychomotor delay,brain
dysmorphisms,skin
strabismus,eye
ectopic sublingual thyroid gland,thyroid
hypotonia,muscle
response to stimulus,brain
sucking reflex,mouth
ventricular enlargement,brain
craniosynostosis,brain
euthyroid,thyroid
hyperphagia weight gain short stature,pancreas
velocity,unspecified
peculiar facial features,face
dolichocephaly,skull
downturned,unspecified
hyperphagia weight gain short stature,pancreas
evaluate growth,unspecified
gh,pituitary
constellation of signs and symptoms,unspecified
leg pain,right lower extremity
discoloration,right lower extremity
tachycardic,heart
cool right lower extremity,right lower extremity
murmurs,heart
gallops,heart
neurological deficits,unspecified
blurry vision,head
pudendal deformity,unspecified
asymmetry,pudendal
hypertrophied,clitoral hood
enlarged,clitoral hood
acne,unspecified
polytrichosis,unspecified
fusion,unspecified
adhesion,unspecified
lesion,unspecified
masculinization,unspecified
this behavior,unspecified
adrenal hyperplasia,unspecified
open,urinary tract
open,vagina
g12s mutation,unspecified
kappa light,unspecified
kappa,unspecified
fever,unspecified
nausea vomiting arthralgia myalgia,unspecified
headache,unspecified
bleeding manifestations,unspecified
abdominal pain,abdomen
dehydration,unspecified
absent breath sounds,lungs
plural effusion,lung
fluid,abdomen
icterus,liver
ascites,abdomen
depletion,liver
cough bloody sputum,unspecified
mass,lung
enlargement,hilar lymph nodes
metastasis,brain
abdominal pain,unspecified
vomiting,unspecified
tender,right upper quadrant
multiple calculi,gallbladder
dilatation,small bowel
transition point,left iliac fossa
gallstone ileus,intestine
gallstone,distal jejunum
decreased conscious state,unspecified
behavioural changes,unspecified
agreeable,brain
faeces,unspecified
urinary incontinence,unspecified
deterioration,mental
aggressive,brain
drowsy,brain
afebrile,body
small basal ganglia infarcts,brain
distorted by motion artefact,brain
fluctuations,mental
Fever,unspecified
Myalgia,muscle
Headache,brain
Rash,skin
Macular rash,skin
Swelling,ankle
Thready pulse,heart
Shortness of breath,lungs
Hypoxemia,lungs
Hypotension,blood pressure
Tachycardia,heart
Hypokinesia,heart
Pulmonary oedema,lungs
chest pain,left-side
hemoptysis,lung
weakness,unspecified
vomiting,unspecified
poor oral intake,unspecified
sleep disturbances,unspecified
constipation,unspecified
deranged liver function,liver
abnormalities,liver
hepatic encephalopathy,brain
papilledema,eye
bilirubin fluctuations,liver
confusion,unspecified
difficulty walking,neurological
aggression,neurological
hyperactivity,neurological
difficulty,neurological
incontinent,unspecified
dysmorphic features,skin
aware,neurological
defensively,neurological
short attention span,brain
bright and moving objects,brain
spasticity,muscles
fatigue,body
discolouration,skin
cold,body
hyponatremia,blood
hyperkalaemia,blood
hypodense white matter,brain
volume loss,brain
enhancement,brain
vomiting,unspecified
nausea,unspecified
headache,brain
constipation,colon
hypotension,circulatory
dry,oral mucosa
double vision,brain
ptosis,eye
mass,pituitary gland
hyponatremia,kidney
hypokalemia,kidney
headache,unspecified
neck pain,unspecified
hypertension,unspecified
neurological deficits,unspecified
dysarthria,unspecified
difficulty finding words,unspecified
awkwardness,brain
gait instability,unspecified
well oriented,unspecified
dysnomia,brain
glabellar,brain
hypomimia,brain
bradykinesia,brain
hypokinesia,brain
premature rupture,unspecified
healthy,unspecified
fractures,bone
development,unspecified
failure,unspecified
ptosis,eye
blue sclerae,eye
flattening,spine
hypotonia,muscle
dilated fourth ventricle,brain
small,unspecified
seizures,brain
dizziness,unspecified
lightheadedness,unspecified
sensation,brain
spinning,unspecified
flushing,skin
syncope,brain
loss of consciousness,brain
tachycardia,heart
gallops,heart
rub,heart
right bundle branch block,heart
waves,heart
intracranial hemorrhage,brain
infarction,brain
intracranial mass,brain
ventricular tachycardia,heart
trauma,unspecified
headache,unspecified
infarction,brain
edema,lower limbs
anasarca,lower limbs
oligohydramnios,umbilical cord
pulmonary hypoplasia,lungs
premature rupture,fetal membrane
tender skin,hands feet groin scrotum
murmur,heart
murmur,heart
immobile,unspecified
flexion contractures,elbow knee joint
hypertonia akinesia,muscle
myoclonic movements,muscle
seizures,muscle
limb jitters,muscle
hypoproteinemia,liver
cholestasis,liver
gaucher cells,bone marrow
inflammation,placenta fetal membrane umbilical cord
villi,placenta
calcification,placenta
congestion,umbilical cord
hemorrhage,umbilical cord
reflux signal,tricuspid valve
tricuspid regurgitation,tricuspid valve
hepatosplenomegaly,liver spleen
cholestasis,liver
hydrocele,testis
anxiety,unspecified
sleep disturbance,unspecified
unable to cook,unspecified
abnormal findings,unspecified
organic change,unspecified
atrophy,unspecified
symptom,academic difficulties
value,unspecified
symptom,psychiatric symptoms
value,unspecified
symptom,neurological symptoms
value,unspecified
symptom,difficulty in
value,unspecified
symptom,spastic gait
value,unspecified
symptom,abnormalities
value,brain
fever,unspecified
headache arthralgia,unspecified
myalgia,unspecified
abdominal pain,abdomen
bleeding manifestations,unspecified
other warning symptoms,unspecified
postural dizziness vomiting,abdomen
diarrhoea,abdomen
febrile,skin
flushed,skin
warm peripheries,skin
fluid,abdomen
sepsis,unspecified
laceration,perineum
wound,unspecified
infections,unspecified
straining,pelvis
atypical rectum descent,unspecified
incontinence,anus
healing,wound
wound,unspecified
defecation,anus
use,anus
fecal impaction,unspecified
symcope,unspecified
unresponsive,brain
pupils,eye
dilated,eye
apneic,lung
bradypnic,lung
hypoventilation,lung
colloid cyst,brain
fracture,mandible
dental problems,teeth
fixation,teeth
bone resorption,bone
shape,vestibule
movement,lower lip
incomplete pronunciation,unspecified
bone fragments,bone
bony necrosis,bone
mandibular bone loss,mandible
scar revision,skin
necrosis,bone
trauma,unspecified
union,bone
soft tissue defects,skin
anemia,unspecified
iron deficiency anemia,unspecified
anal hemorrhoids,rectum
blood loss,anus
gastric lesion,stomach
polyp,stomach
inflammatory infiltrate,stomach
gastritis,stomach
pain,knee
acute foot drop,unspecified
foot dorsiflexion,ankle
numbness,toes
tinel s sign,fibular head
weakness,ankle
ecchymoses,knee
headache,unspecified
vomiting,unspecified
neurological deficit,unspecified
occipital tumor,occipital
diarrhea,colon
stools,colon
lesion,colon
angioectasias,colon
general edema,ileum
fevers chills,unspecified
emesis,unspecified
abdominal pain,unspecified
distension,unspecified
tachycardia,heart
leukocytosis,blood
insufflation,unspecified
free air,unspecified
perforation,unspecified
perforation,unspecified
fat stranding,unspecified
thickening,colon
herniation,unspecified
enterococci,unspecified
anaerobic organisms,unspecified
reducible,unspecified
hypotension,unspecified
colonic wall thickening,colon
mucosal ulceration,unspecified
necrosis,colon
surface erosion,colon
transmural inflammatory cells,colon
abscess,colon
recovered,unspecified
sore throat,oral cavity
intraoral bullae,oral cavity
odynpahgia,oral cavity
dysphonia,oral cavity
dyspnea,lungs
exertional dyspnea,lungs
dyspnea anxiety choking dry cough hoarseness,lungs
erosions,glans penis
erosions,oral mucous membrane
swellings,buccal mucosa
involvement,pharynx
ulcers,pharynx
inflammatory cell infiltration,oral mucous membrane
increased amount of plasma cells,corium
perivascular C3 deposits,oral mucous membrane
c3 deposits,oral mucous membrane
orogenital ulceration,oral cavity
retinal vasculitis,eyes
skin lesions,skin
necrotic keratinocytes,skin
tumor,prostate
asthma,lungs
rhinosinusitis,nasal cavity
dyspnoea,lungs
symblepharon,eyes
methemoglobinemia cyanosis,oral mucous membrane
dyspnea,lungs
ocular irritation,eyes
dry mucuous membranes,oral cavity
hylogel,eyes
oral lesions,oral cavity
lymphocytopenia,blood
lower back pain,spine
night sweats,unspecified
weight loss,unspecified
fracture,spine
intrusion,spine
swelling,neck
hematoma,cervical spine
airway compromise,neck
drained,cervical spine
oozing,muscles
bleeding,muscles
posterior fossa dysfunction,posterior fossa
colic,kidney
hematuria,kidney
hormonal symptoms,unspecified
mass,kidney
dysphonia,laryngeal
loss of weight,unspecified
cough,laryngeal
odynophagia,laryngeal
dysphagia,laryngeal
productive cough,laryngeal
fever,unspecified
night sweats,unspecified
hemoptysis,laryngeal
respiratory distress,laryngeal
tachypnea,lungs
dysphonia,laryngeal
laryngeal compromise,laryngeal
respiratory symptoms,lungs
mamelonated laryngeal tumoration,laryngeal
irregularities,vocal cords
bibasal lesions,lungs
nodular pattern,lungs
right hemithorax reticular opacities,lungs
ipsilateral elevation,lungs
laryngeal lesions,laryngeal
laryngeal tumoration,laryngeal
improvement,unspecified
bad condition,unspecified
symptom,aneurysm
organ,coronary artery
symptom,compressing
organ,right atrium
symptom,bradycardia
organ,heart
symptom,patent
organ,LIMA grafts
symptom,cyst
organ,ovary
symptom,peritoneal ascites
organ,unspecified
symptom,ascites
organ,unspecified
symptom,mass
organ,ovary
symptom,regions
organ,ovary
symptom,dermoid cyst
organ,ovary
bifid penis,penis
epispadias,unspecified
defects or repair,abdominal wall
sparse,pubic hair
fine,pubic hair
no urethra,penis
proximal penoscrotal hypospadias,urethral meatus
mass,prostate gland
connection,unspecified
dissection,unspecified
corpus spongiosum,penis
other abnormalities,unspecified
diphallia,unspecified
pain,unspecified
flank pain,unspecified
tenderness,unspecified
left iliac fossa pain,unspecified
nausea,unspecified
vomiting,unspecified
extravasation,renal pelvis
ureteric dilatation,ureter
annular stricture,ureter
ureteroscopic dilatation,unspecified
stricture,unspecified
vur,ureseter
pyelonephritis,kidneys
hydronephrosis,kidneys
hydronephrosis,kidneys
urinary retention,bladder
urinary retention,bladder
voiding difficulties,bladder
voiding difficulties,bladder
left shoulder pain,unspecified
ache,left shoulder
degenerative changes,unspecified
abnormalities,unspecified
pain,unspecified
tenderness,glenohumeral joint
range of motion,unspecified
abduction,unspecified
extension,unspecified
tear,unspecified
difficulty,unspecified
fatigue,unspecified
slurred speech,unspecified
choking,unspecified
incontinence,unspecified
breathing,unspecified
drooling,saliva
weakness,unspecified
inability to bear,weight
epigastric pain,stomach
shock,unspecified
gastric ulcer perforation,stomach
retroperitoneal hematoma,pancreas
aneurysm formation,pancreatic head
compression,celiac trunk
extravasation,pancreatic head
liquid,unspecified
retroperitoneal hemorrhage,unspecified
collaterals,pancreatic head
leakage,pancreatic head
obstruction,duodenal passage
hematoma,pancreas
form,unspecified
changes,unspecified
compression,common hepatic artery
aneurysms,unspecified
perforation,stomach
gastric ulcer,stomach
wall adhesion,abdominal organs
complications,unspecified
stenosis,common hepatic artery
Forgetfulness,unspecified
Gait disturbance,unspecified
Hemineglect,brain
Tactile extinction,brain
Anaphylaxis,unspecified
Hypodensity,brain
Mass effect,brain
retrosternal chest pain,unspecified
chest pain,unspecified
shortness of breath,unspecified
subcutaneous emphysema,neck
gas accumulation,mediastinum
abnormality,trachea
abnormality,bronchi
abnormality,lung parenchyma
tumor,unspecified
fever,unspecified
drainage,pancreas
lethargy confusion,brain
coma,brain
hyperammonemia,liver
brain lesions,brain
symptom,pain
value,unspecified
symptom,haemoptysis
value,unspecified
symptom,mass
value,tonsillar bed
symptom,mucosal ulceration
value,unspecified
symptom,other clinical signs or symptoms
value,unspecified
perineural spread,mesentery
lymph node involvement,lymph node
fatigue,unspecified
abdominal pain,abdomen
hyperleucocytosis,blood
anemia,blood
thrombocytopenia,blood
splenomegaly,spleen
hypercellularity,bone marrow
blast cells,bone marrow
pancytopenia,blood
neutropenia,blood
bone marrow infiltration,bone marrow
abdominal pain,unspecified
abdominal flexion,unspecified
loss of appetite nausea,stomach
feculent taste,mouth
weight loss,unspecified
abdominal tenderness,abdomen
abdominal guarding,abdomen
white,blood
small bowel obstruction,small intestine
migration,jejunum
obstruction,jejunum
stenosis,jejunum
brittle feathers,feathers
drowsy,unspecified
labored breathing,lungs
ruffled feathers,feathers
enlarged,liver
nodules,liver
congested,lungs
lymphohistiocytic infiltration,pericardium
edematous,liver
thickened,liver
thickened,fibrin
bacilli,liver
granulomas,liver
granulomas,air sacs
granulomas,kidneys
pulmonary lesion,lung
necrosis,tumor
nodule,lung
metastasis,lymph node
mass,lung
cancer lesions,unspecified
tumor necrosis,tumor
dehydration,body
hyperglycemia,body
relapsed pleural dissemination,pleura
glycogen,cytoplasm
mass,shoulder
mass,upper back
mass,unspecified
signs,unspecified
symptoms e,unspecified
pain,unspecified
numbness,unspecified
lipoma,unspecified
weight,unspecified
fever,unspecified
weakness,unspecified
rashes bruising,unspecified
joint swelling,unspecified
pancytopenia,unspecified
enlarged retroperitoneal lymph nodes,unspecified
neutropenic fever,unspecified
lymphoid proliferation,unspecified
granulomas,unspecified
lymphadenopathy,unspecified
both discs,discs
c d,discs
disc hemorrhage,disc
glaucomatous field loss,unspecified
